199	Les écologistes Cécile Duflot et Pascal Canfin ne veulent pas être dans le prochain gouvernement http://www.socialmediasnews.com/group/hollande_annonce_un_Alaquogouvernement_de_combatAraquo_pilotAcopy_par_valls_canfin_et_duflot_ne_veulent_pas_participer_Anbsp_ce_gouvernement_15 #alaune #actu	objective
200	Madame Taubira n'aime pas la vérité | Valeurs actuelles http://www.valeursactuelles.com/politique/madame-taubira-naime-pas-v%C3%A9rit%C3%A9#.UzqN807xS4k.twitter	objective
201	Actu.Nord Pas Calais Remaniement : l'Arrageois Pascal Canfin (Europe écologie Les Verts... http://a-store-amazon.com	objective
202	"Ayrault valse" pour Libé, "Valls mène la danse" pour Métro, et celles que je n'ai pas vu. Une pensée pour @KoliaDelesalle.	negative
203	La délégation #EELV est sortie de la place #Beauvau après + de 1h avec #Valls : "Aucun commentaire pour l'instant" #remaniement	objective
204	RIP leurs convictions :/ RT @franceinfopol La délégation #EELV est sortie de la place #Beauvau : "Aucun commentaire pour l'instant"	negative
205	un malheur n arrive jamais seul:Valls 1er ministre et Ségolène de retour	negative
206	"Hausse de 8,9% des immatriculations en France en mars". Premier effet #Valls. Il est fort ce con. C'est pas Ayrault qui aurait fait ça !	negative
207	#Valls Le parti du mensonge et de l’étranger plus que jamais au pouvoir, la France et les libertés en danger http://bit.ly/1lkteDS	negative
208	La finesse de l'analyse politique incarnée… “@jmaphatie: "Il faut baisser les impôts", selon @RoyalSegolene Ben, fallait pas les augmenter”	negative
209	@BouletJeremie Nous ne vivons pas un rêve mais un cauchemar. C faire cracher au visage de la sorte, Inadmissible. Cet UMP est un félon	negative
210	Hollande offre a Duflot la place de numéro 2 au gouv. et elle refuse... Qu'ils viennent pas gueuler si le gouv. ne fait rien pour l'écologie	negative
211	.@Dupinceau EELV ne se lasse jamais d'avaler des couleuvres pour rester ministre. Mais ils semblent Valls-incompatibles. @BilgerPhilippe	negative
212	"@le_Parisien: PS : la fédération du Pas-de-Calais se rebelle contre Solférino http://dlvr.it/5HWctv"	objective
213	#Ukraine: selon @AndersFoghR #Poutine à menti à #Merkel sur retrait troupes russes "Malheureusement ce n'est pas ce que nous constatons"	objective
214	Réélu, @jcgaudin gagne sur tous les tableaux face à un PS laminé, et un FN ne gâchant pas ce triomphe. A lire : http://www.lemonde.fr/municipales/article/2014/03/31/le-fn-ne-gache-pas-le-triomphe-de-jean-claude-gaudin-a-marseille_4392853_1828682.html	mixed
215	#Taubira ? elle est montée si haut qu'elle n'est pas encore retombée, mais j'entends déjà le bruit arriver ça va faire très mal. Plaf !	negative
216	Le combat pour l'écologie est l'affaire de tous et ne doit pas être partisan. #EELV #e1midi	objective
217	La majorité des Français contre le maintien d'EELV au gouvernement http://www.20minutes.fr/article/1339489/20140401-majorite-francais-contre-maintien-eelv-gouvernement	objective
218	"Premièrement, ferme ta gueule physiquement et à tout jamais" mdrr longue vie à ce génie #Dieudonne	negative
219	#RemaniementBidon Sondage le parisien: Ségolène Royal ne convainc pas les français.	negative
220	La nomination, ce matin, de @RoyalSegolene est la preuve que les #socialistes ne délèguent pas l'écologie et c'est une bonne nouvelle!	mixed
221	Ségolène Royal, ministre, n'aurait pas l'intention de quitter la Région #PoitouCharentes #Remaniement http://bit.ly/1s6NRav	objective
222	14 ministres reconduits,1 nouveau et 1 retour en grâce, ce n'est pas du #Remaniement, mais plutôt du recyclage ! #LeCombatCestMaintenant	mixed
223	Espérons que Hamon ne soit pas pire que #Peillon on le dit appartenir à l'aile gauche du PS...ça fait froid dans le dos! #remaniement	negative
224	Zlatan a jamais gagner la ligue des champions ptdddddddddrrrr mm Evra la déjà gagner sah c pas la vie .	negative
225	La Nouvelle Edition du 03/04 - Lilian Thuram lutte contre le racisme http://fb.me/6HV2VvMG8	objective
226	Si vous êtes à #Barrie ce samedi, venez rencontrer @Bow27 @11Dixons à l’événement d’accueil de @CIBC à 9 h 30 http://paralympic.ca/fr/nouvelles-et-evenements/nouvelles/bons-baisers-de-sotchi-2014-la-cibc-fete-les-heros-locaux-les-2	objective
227	Je cesserai pas de le dire j'apprécie le franc parler d'Anelka! Il a 1 truc à dire il le dit rien à foutre des conséquences!	negative
228	LDC: et son assistait à une finale PSG-ATLETICO MADRID. 02 équipes qui n'ont jamais remporté de LDC. il est à relevé qu'ils seront qualifiés	negative
229	RT @FChretienne : "Les époux rendent visible l’amour du Christ pour l’Église" http://www.famillechretienne.fr/croire/pape-et-vatican/audience-generale-du-pape-francois-les-epoux-rendent-visible-l-amour-du-christ-pour-l-eglise-135664#.Uz5pSyke9OY.twitter	objective
230	Ane-lka confirme ce qu'il est : il accuse Manuel Valls d’avoir été influencé par sa femme http://lelab.europe1.fr/Affaire-Dieudonne-et-quenelle-Nicolas-Anelka-accuse-Manuel-Valls-d-avoir-ete-influence-par-sa-femme-13850	objective
231	Paris-Reims : Les stats d'avant-match http://ow.ly/2FlhOX	objective
232	Note pour les personnes faisant des tags au centre d'entraînement de l'#OM : Allez à l'école apprendre l'orthographe	negative
233	OM : Les marseillais ne pensent déjà plus à la saison 2014 http://bit.ly/1fEX3xD #TeamOM #Ligue1 #OM	objective
234	"Jai jamais dit que mon geste était anti système, juste le geste l'est" Anelka?	negative
235	Shumacher fait des signes d'eveil. Peut être sauvé?	objective
236	Y'a l'équipe de France de tennis à 5 minutes de chez moi. Et j'y suis pas. Ok ok.	negative
237	Pourquoi il s'entête à reparler de l'équipe de France ... à croire qu'il y pense tjrs #Anelka #chèvre http://www.leparisien.fr/sports/football/anelka-tacle-domenech-je-n-ai-aucun-respect-pour-l-entraineur-03-04-2014-3738429.php @le_Parisien	negative
238	« J’ai insulté dans un vestiaire un coach que tout le peuple français insultait déjà... » #Anelka #Domenech #AmourVache	negative
239	Anelka : «Domenech n'en a fait qu'à sa tête» http://on-msn.com/1mF7aDV via @M6infobyMSN Pauvre joueur de foot!!! surtout ne dit plus rien!!	objective
240	Affaire de la quenelle: #anelka a juste voulu faire une dédicace à son frère #dieudonné http://www.routeurnews.com/fNn	objective
241	Ciment: Lafarge discute d'une fusion avec Holcim, qui créerait le n°1 mondial http://ift.tt/1qaRev9	objective
242	Les FM ont tenté de vendre le Sinaï aux Juifs (Moubarak dans un enregistrement audio) http://fb.me/3pYkQySCm	objective
243	"Les acquis obtenus sous sa gouvernance (Bourguiba) n'ont rien à voir avec le népotisme et la corruption sous Ben Ali et encore moins 1/2	negative
244	L’Egypte retournera-elle à l’ère de Hosni Moubarak ? SAHAR Fren... http://ift.tt/1q74Rtn	objective
245	Le moyen âge, c'était quand déjà, il y'a longtemps ? Ben non, c'est aujourd'hui en fait ! http://fb.me/6GQqFEqVT	negative
246	SFR, Lafarge, le national capitalisme vient de se prendre deux belles mandales! Ce n'est qu'un début	objective
247	Paris veut lever le pied sur la baisse des déficits, la BCE s’agace http://www.latribune.fr/actualites/economie/union-europeenne/20140405trib000823787/reduction-des-deficits-paris-doit-tenir-ses-engagements-dit-la-bce-c-est-une-question-de-credibilite.html via @latribune	negative
248	La BCE, ou la politique de l’inaction » Boulevard Voltaire http://www.bvoltaire.fr/christopheservan/la-bce-ou-la-politique-de-linaction,55425 via @bvoltaire	objective
249	Cette fois, Bachar est foutu.	objective
250	Les prisons en #Tunisie restent le même lieu que sous Ben Ali :(	negative
251	La commémoration de l’anniversaire du décès de Bourguiba est "un devoir sacré"déclare Marzouki http://goo.gl/arWPb4	objective
252	en 2014 seront élus / réélus: Bouteflika, Sissi, Bachar el Assad. Hallucinant	objective
253	CAMPAGNE DE LUTTE CONTRE L'ILLETTRISME DES HOMMES ET DES FEMMES POLITIQUES EN FINANCES €UROPEENE http://blogs.mediapart.fr/blog/alain-saiche/060912/linvisible-geolemario-draghi-president-de-la-bce-et-le-plus-grand-tour via @MediapartLeClub	objective
254	Regarder le loup de Wall Street avec sa mère c'est pas une bonne idée!	negative
255	J'en ai marre de la technologie, de la société de consommation et de l'image dégradante qu'on donne de la femme. Non je rigole je m'en fou.	negative
256	BFM Business : Ciment: la fusion entre Lafarge et Holcim annoncée lundi $LG http://www.bfmtv.com/economie/fusion-entre-lafarge-holcim-annoncee-lundi-749325.html	objective
257	Sfr et numericable ne font plus qu'un c'est officiel	negative
258	"Lafarge embrasse la Suisse" http://ift.tt/1e3siE9	objective
259	Numericable va lancer une augmentation de capital pour le rachat de SFR http://ift.tt/1ifTonc	objective
260	Si tu veux partir avec la bourse Plan Marshall, il faut se dépêcher! Il y a un nombre limité de bourses cette... http://fb.me/12Nm6hhIp	negative
261	"L'ambiguïté entretenue lors de l'élection présidentielle sur son véritable programme n'est toujours pas levée."#Fillon #remaniement	objective
262	Les cyclones nous menacent, la rentrée des classes est en avance, l'impasse politique persiste, pas d'élection à l'horizon à 4 mois de 2015	negative
263	Le fisc clarifie les choses: « filet de sécurité » http://bit.ly/1trjawP ^td	objective
264	Face au boulevard que nous offre le #PS l'#UMP doit être au rendez-vous ! Ça commence par l'élection de son président : pour moi c'est BLM !	negative
265	c'est quand même fou, plus personne ne veut donc aller au gvt? même eux disent non et pourtant... http://www.francetvinfo.fr/politique/gouvernement-valls-2/pour-europe-ecologie-les-verts-les-conditions-pour-entrer-au-gouvernement-sont-encore-moins-reunies-qu-en-avril_677541.html via @francetvinfo	negative
266	EN DIRECT | @jclagarde #UDI estime qu'"il n'y a plus de majorité à l'Assemblée nationale" http://bit.ly/FIdémissiongouvernement	objective
267	Je n'ai pas voté pour Hollande au premier tour de l’élection présidentielle.	objective
268	Le gouvernement amorce la modernisation du Fisc - http://fb.me/6JusZnGzi	objective
269	Prquoi une prise de parole à l'Elysée tout à l'heure? "Il y a deux 20h qui les embête un peu..." souffle un membre du gvt démissionnaire	negative
270	RT @lemondefr « Ice bucket challenge » à l’Elysée http://vidberg.blog.lemonde.fr/2014/08/25/ice-bucket-challenge-a-lelysee/	objective
271	Laurence Boone, conseiller économique et financier de l'Elysée http://www.lemonde.fr/politique/article/2014/06/12/de-la-city-a-l-elysee-le-profil-de-laurence-boone-irrite-la-gauche_4436558_823448.html	objective
272	Les chefs en prestation à l'Élysée discothèque à l'émission de Marcellin Atissony http://fb.me/6Gx8WetG1	objective
273	@robertmamerenes Fait un effort en nommant à l'économie un nouveau ministre plus libéral mais l'erreur taubira et belkacem	negative
274	Ce n'est pas qu'elle s'appelle Najat Belkacem qui me gêne. C'est son incompétence, son sectarisme, les théories infâmes qu'elle soutient.	negative
275	Christine Lagarde négligence de quoi ?la justice recommence ses conneries ?c est pas possible ça c est encore valls qui est la dessous ?	negative
276	Enseigner aux gens comment se protéger eux-mêmes est la meilleure façon de vaincre la maladie #Ebola http://www.liberation.fr/monde/2014/08/26/le-virus-ebola-est-plus-facile-a-eviter-que-le-paludisme_1087231 via @libe	objective
277	Ebola: pourquoi le virus tueur dont nous devrions vraiment avoir peur ne sortira pas des forêts... http://fb.me/3Htyvw3kT	negative
278	Najat Vallaud-Belkacem promet un projet "plus ambitieux" que les ABCD de l'égalité - https://www.youtube.com/watch?v=Meg52zCC6pk	negative
279	Christine Lagarde,démissionnera pas et elle conteste la mise en examen Je me donne un droit et le droit de avoir une immunité Intouchable	negative
280	ils cherchent a faire du mal a la Palestine jusqu'à la fin	negative
281	France aujourd'hui Ebola: Air France va suspendre provisoirement ses vols sur Freetown dès demain http://goo.gl/fb/GT9nav	objective
282	Africa YNews - Miss Nationale : le virus Ebola prive les prétendantes de leur voyage au Sénégal !: Les 24 Miss... http://yhoo.it/1wCFpVj	objective
283	Affaire Tapie : Mise en examen de Christine Lagarde qui exclut de démissionner du FMI http://ln.is/www.fdesouche.com/9mUqa via @f_desouche	objective
284	VIDEO. A Gaza, le cessez-le-feu fêté sous un feu d'artifice http://www.francetvinfo.fr/monde/palestine/gaza/video-a-gaza-le-cessez-le-feu-fete-sous-un-feu-d-artifice_678727.html via @francetvinfo	objective
285	La polémique sur le genre rattrape Vallaud-Belkacem http://lematin.ch/12947432	objective
286	Inacceptable, sauf pour l'occident, qu'Israël ait les moy d'terrasser tt Gaza juste pour épargner 1soldat Palestiniens agressés, rien! A...	negative
287	"@YousJerusalem:La Mosquée Al #Aqsâ de #Jerusalem ville occupée:"La confusion entre les 2 mosquée".. http://fb.me/31ExRiczV" #Palestine	objective
288	Voici le prêche d’un Imam koweitien, un prêche où il distille la haine d’Israël, où il demande que chaque... http://fb.me/1GRA1pIRX	negative
289	Vidéo : « Pas de cessez le feu, nous devons anéantir Israël » Imam Koweïtien http://www.europe-israel.org/2014/08/video-pas-de-cessez-le-feu-nous-devons-aneantir-israel-imam-koweitien/	negative
290	SHEIKH ARABE: "ISRAËL APPARTIENT AUX JUIFS" http://alyaexpress-news.com/2014/08/sheikh-arabe-israel-appartient-aux-juifs/ via @alyaexpress-news	objective
291	Si jamais The voice c'est annulé, sachez que je renie Dead.  J'me serais ridiculisé pour rien.	negative
292	"J'ai plus de followers que le gagnant de The Voice." #EntenduÀLaRédac	objective
293	Vous imaginez si Liam avait pas retenté sa chance à Xfactor :o #Happy21stBirthdayLiam #HappyBirthdayLiamFromFranceWeLoveYou	objective
294	la période xfactor j'ai l'impression ct y'a dix ans bc ils ont tellement changé	negative
295	Quand Zayn dansait pour x-factor omfg https://vine.co/v/MlYIPlgF1V6	objective
296	Louis Bertignac il est tellement au top, il m'avait manqué dans the voice	negative
297	Infos people - Louis Bertignac (The Voice Kids) : éliminer un enfant, ça ne lui fait ni chaud ni froid: Interr... http://bit.ly/1zR27p0	negative
298	y'aura la nouvel saison d'xfactor uk avec simon , louis et cheryl dimanche et lundi je regarderai en replay trop bien !	positive
299	Vous aimez #Jenifer ? Alors aimez vite cette page : http://bit.ly/TheVoiceJen ! :)  #TheVoice #TheVoiceKids #Garou #Bertignac #Nikos	objective
300	Rendez vous samedi dés 20h avec @charliemusic30 dans Les Jardins du @Joyclubnimes! #showcase #concert #TheVoice #Nîmes #tapas #vin #ambiance	objective
301	Vous auriez un lien pour regardez x factor?	objective
302	#RT : Les coachs @JeniferOfficiel, @Garou_officiel  Louis Bertignac reprennent "New York Avec Toi!" : http://bit.ly/1n3G2he #TheVoiceKids	objective
303	LE MEC IL A GAGNE THE VOICE IL EST CENSE FAIRE TOUS LES ZENITH DE FRANCE MAIS NON IL PASSE A PORCIEU	negative
304	plus tard, je passerai à The Voice et je chanterai l'hymne pour Javier Pastore	objective
305	Regarder The Voice me rappelle à quel point je n'ai pas de talent, aucun talents mddr.	objective
306	The Voice - Alban Bartoli - 11 ans - Aller plus haut - Drôles de petits ... http://ln.is/www.youtube.com/qeWAy via @YouTube	objective
307	Je regarde des video de the voice je me suis mise à pleurer car un mec à eu les 3 buzz mais j'arrive pas à dormir mdrr	mixed
308	Le Portel : les chanteurs de «The Voice 4» sur scène devant un public timide: L'actualité en Nord - Pas-de-Calais http://news24h.allnews24h.com/npbO	objective
309	The Voice AU ça a tellement rien à voir avec The Voice FR	negative
310	A découvrir également sur la page un superbe clip né d'une association de jeunes artistes qui ont participé à The Voice Kids	positive
311	"On va t'inscrire à the voice" mdr je fais pas ça moi	negative
312	Plus qu'un #FF à @JustinfoligneJ the voice ou plutôt l'une des voix sur @LIGNEJ_SNCF qui oriente et informe les voyageurs.	objective
313	Est ce que quelqu'un a déjà entendu parler du gagnant de the voice 4? Genre Kendji on l'entend tout le tps mais lui jamais mdr	mixed
314	Vu qu'au boulot je n'arrête pas de chanter, t'as quand même un client habitué qui m'a dit "je vais aller t'inscrire à The Voice" euh non non	negative
315	13 vous regardez toute the voice ou certaine sont plus branche nouvelle star ?	objective
316	y'a un coach sur the voice uk je sais pas qui c'est mais il est super mignon	negative
317	J'espère que Selena va pas devenir mentor dans The Voice!! C'est un truc de flop de faire une émission comme ça	negative
318	The Voice - Lilian Renaud, pas d'album avant la fin de l'année !: http://www.closermag.fr/people/people-francais/the-voice-lilian-renaud-pas-d-album-avant-la-fin-de-l-annee-544752	objective
319	J'ai écouté la new chanson de Louane bah ptn la pauvre y'aurait mieux valut pour elle qu'elle soit jamais choisie dans The Voice mdr	positive
320	Le premier single de Lilian Renaud, pas avant la fin de l’année - The Voice- Antenne Réunion.fr http://www.antennereunion.fr/emissions/the-voice/news/332905-le-premier-single-de-lilian-renaud-pas-avant-la-fin-de-l-annee #antennereunion	objective
321	selena coach a the voice c un peu comme jennyfer coach a the voice vous voyez ou pas	negative
322	La fin de fast and furious 7 comment elle est trop touchante	positive
323	J'ai eu les 7 fast and furious, je suis trop heureuse&#x1f44c;	positive
324	ptn la dernière scène de Fast and Furious fait trop allusion à son départ.. avec la chanson	positive
325	Le fast and furious 7 il est grv bien	positive
326	À chaque que je regarde Fast And Furious &#x1f622; &#x1f62d;	positive
327	Putain à chaque fois la fin de Fast and Furious 7 elle prend aux trippes .. ... #RIPPaulWalker .. Miss you ♥	positive
328	Plutôt pas mal le 1er titre de @lilian_renaud #thevoice @nikosaliagas @MatthieuGrelier http://tvmag.lefigaro.fr/programme-tv/article/tele-realite/88163/the-voice-lilian-renaud-devoile-un-extrait-de-son-premier-single.html	objective
329	Furious Seven (2015) : Fast and Furious c'était cool y'a 10 ans. Now c'est naze. Mais l'hommage à P.W qui est pas trop mal. #PindeCritweets	positive
330	La dernière scène de fast and furious 7 je pleure à chaque fois	positive
331	Je viens de revoir Fast and furious 7 avec le moment pour lui et en y repensant tu dis que Paul Walker c'est vraiment triste sa mort ;(	positive
332	J'ai rarement autant accrocher a un film autant qu'à Fast and Furious	objective
333	The Voice 5 sans Florent Pagny ?: Heureuse nouvelle pour les fans de Florent Pagny . Le chanteur français de 5... http://bit.ly/1TkxAyL	objective
334	La série Fast and Furious c'est la plus grande supercherie de l'histoire du cinéma mdr	positive
335	Puis hier on a regardé fast and furious 7 j'ai versé ma larme à la fin comme d'hab mdr	positive
336	Je viens de regarder fast and furious 7 #fastandfurious7	positive
337	Emissions pour #Capricorne : Tout le monde en a parlé #TLMEAP, Un Diner Presque Parfait #DPP, et The Voice #TheVoice	objective
338	Florent Pagny: "Normalement à la rentrée, je devrais démarrer la saison 5 de The Voice" http://ift.tt/1PkgyuR	objective
339	Quelle est ton émission de télé préférée ? — Touche pas a mon poste ! Ou The voice, ou Rdv en terre inconnue ou ... http://ask.fm/a/cbcmdbq0	objective
340	The Voice 4: Lilian Renaud dévoile un extrait de son premier single ! http://goo.gl/CebW2o @lilian_renaud #TheVoice	objective
341	Le gars qui a réalisé la saison 2 de True Detective, c'est le même qui a fait tous les fast and furious depuis le 3	positive
342	Les fast and furious je les préfère en VO qu'en Français	positive
343	"La légende de kendji" hmhm caravane + the voice = légende ??? eh mon cul	objective
344	Actualité : La Nissan 370Z de Fast and Furious III à vendre: Si vous êtes fan de Fast and Furious et que vous ... http://bit.ly/1DLWAs0	objective
345	Y'a que les musiques de fast and furious qui m'font bouger. &#x1f60f;	positive
346	C'est pas possible de se lasser d'une musique de Fast and furious sérieux	positive
347	Rihanna coach dans The Voice....THE VOICE. Jurez c'est pas signe de la fin du monde ?	negative
348	C'est qui qui a gagné the voice cette année je sais plus	objective
349	REVIEW: The Voice AU - 4x15 - Top 12 | Mix de Séries http://mixdeseries.com.br/the-voice-au-4x15-top-12/	objective
350	Pollution: le Colorado n'aura jamais aussi bien porté son nom via @BFMTV et l'UE veut nous faire manger leurs merde http://bfmbusiness.bfmtv.com/entreprise/usa-l-agence-de-l-environnement-pollue-accidentellement-une-riviere-907096.html	negative
351	L'élevage industriel est la plus grande source de gaspillage d'eau, de terres cultivables, et la principale cause de pollution de l'air.	negative
352	Pollution à Palavas : la baignade est interdite suite à 50000m3 d'eau usée non traitée rejetées par station épuration http://www.midilibre.fr//2015/08/14/pollution-a-palavas-la-baignade-est-interdite,1202137.php	negative
353	Rihanna sera coach dans la 9ème saison de the voice aux États-Unis et sinon nous on a zazie.....	negative
354	“@FredericArnould: La #pollution tue 4000 personnes par jour en Chine !" Et 42000/an en France et 9000/an rien qu'à Londres! #diesel	negative
355	(Le monde.fr) : Plus de 4 000 #Chinois #meurent tous les jours de la pollution de l’air: Une étude reposant sur les… http://www.titrespresse.com/article/2787321508/chinois-meurent-jours-pollution	objective
356	La pollution tuerait 4000 personnes par jour en Chine http://www.ledevoir.com/non-classe/447617/la-pollution-tuerait-4000-personnes-par-jour-en-chine via @LeDevoir	objective
357	Rihanna sera mentor à The Voice http://ift.tt/1PpqXWo #télé	objective
358	Les films Harry Potter et les Fast and Furious c'est juste les films de ma vie	positive
359	La minute people : Rihanna rejoint "The Voice", Sharon pose toute nue et George harcelé http://dlvr.it/BrcVPX #Mode #Beaute	objective
360	A inter ils ont même pas fast and furious en bluray	mixed
361	La pollution et tout le mal qu'elle fait. Insoutenable, ne jetez plus rien à la mer. Pitié http://fb.me/7oFe2IQeI	negative
362	En 50 ans, le « jour de dépassement » des réserves naturelles a avancé de 4 mois. Plus de 4 000 Chinois meurent touslesjours de la pollution	negative
363	“@lemondefr: Plus de 4 000 Chinois meurent tous les jours de la #pollution de l’air" comme partout ailleurs dans le monde, même%par tête	negative
364	La #pollution de l'air tue environ 1 personne sur mille par an dans le monde (OMS). Soit 19000 par jour!	negative
365	Fast and furious ça tue quand même	positive
366	Benoit quand il met des coup d'accélération je kiff trop je me crois dqns fast and furious &#x1f602; &#x1f602; &#x1f602; &#x1f602;	positive
367	@DecompteMP les voitures de fast and furious	positive
368	La saga Fast and furious j'ai vu que le 7 &#x1f602; &#x1f602; parce que ma cousine m'a forcée et qu'il y avait Jason Statham	mixed
369	Racisme. Mot employé autrefois pour détruire ceux qui ne pensent pas comme certains. Aujourd'hui, totalement galvaudé pour n'importe quoi	negative
370	@Blasphemons le racisme c'est ce que vous faites encourager a occuper un autre peuple >> en plus sur une base d'extremisme religieux !	negative
371	y'en a ici vous croyez le racisme n'existe plus mais vous êtes vraiment à côté de la plaque	negative
372	Lâcheté des politiques et des médias d'une part, lois paralysantes qui condamnent toute critique / racisme...tout est réuni pour subir. NON!	negative
373	RT @lemondefr Plus de 4 000 Chinois meurent tous les jours de la pollution de l’air &#x1f631; &#x1f631; &#x1f631; http://ecologie.blog.lemonde.fr/2015/08/14/plus-de-4-000-chinois-meurent-tous-les-jours-de-la-pollution-de-lair/	negative
374	Mais jsuis pas sûr que Paris et sa pollution m'inspire vraiment pour la nature et l'harmonie...	negative
375	en ce qui concerne l'homophobie ma foi mdr c'est même pas comparable avec le racisme	negative
376	Le coup de la dalle n'est pas mieux que le saccage de la mairie, répliquent les pompiers http://ici.radio-canada.ca/regions/montreal/2015/08/14/004-denis-coderre-postes-canada-geste-politique-defense.shtml	objective
377	Racisme au consulat marocain de Colombes (Hauts de Seine) https://www.youtube.com/watch?v=Q6E_ypZLkh8	objective
378	L'arbitrage de @Ligue1 fait preuve de racisme aupres des serbes du TFC. Que c'est moche ! #SMCTFC	negative
379	@datirachida @NicolasSarkozy pas trop trouée votre veste a force d'être retournée ?! Le pire de la politique	negative
380	je n'ai été victime de racisme "par rapport à la religion" (religion supposée) que 2 fois : une fois par un copain venant de mayotte et là	negative
381	Racisme : la lucidité et la fermeté s'imposent... http://fb.me/8kB13PGMs	objective
382	Que retenir de deuxième semaine de campagne? http://ici.radio-canada.ca/sujet/elections-canada-2015/2015/08/15/002-campagne-electorale-bilan-deuxieme-semaine.shtml/Oublions pour garder le sourire Comédie politique est drôle sans être hilarante	objective
383	Racisme&antisémitisme au sens "usuel" ds la même phrase est 1escroq intellect.Les sionistes, souvent sémites, sont les+ racistes au monde! …	negative
384	La violence des hommes est-elle sans limite? http://www.ledevoir.com/politique/quebec/447537/la-violence-des-hommes-est-elle-sans-limite via @LeDevoir	objective
385	La machine politique n'a réellement pas l'intention d'arrêter leur grotesque mensonge	negative
386	Zahma il veulent virer les maghrébins de l'Afrique NOIRE.. Et ils disent "combattre le racisme" &#x1f604; &#x1f62a;	negative
387	J'ai trouvé une nouvelle utilisation des RSA. Discuter politique intérieure des pays que je visite.	negative
388	Bravo @ECiotti et @BrunoRetailleau pour leur appel en faveur d'une coalition élargie contre Daech http://www.lefigaro.fr/vox/politique/2015/08/14/31001-20150814ARTFIG00252-pour-que-les-cloches-continuent-de-sonner-en-orient.php @Le_Figaro	positive
389	Ca hurle au racisme pour tout et pour rien mais c'est homophobe.	negative
390	Robert Ménard, le maire qui se fait l'apôtre de la messe - Journal La Marseillaise http://fb.me/6YkNnqUvN	objective
391	Sam l’Africain : "aller à Mankono pour dire que Ouattara n'est pas éligible et parler de transition" @Afrikipresse http://www.afrikipresse.fr/politique/le-pro-gbagbo-ivoiro-libanais-sam-l-africain-accuse-c-est-sangare-qui-a-envoye-gbagbo-a-la-haye	mixed
392	Mali : la vie des génocidaires rwandais à la prison de Koulikoro - http://www.jeuneafrique.com/164503/politique/mali-la-vie-des-g-nocidaires-rwandais-la-prison-de-koulikoro/	objective
393	La politique a sa source dans la perversité plus que dans la grandeur de l’esprit humain.	negative
394	UberX : Couillard ouvert à l'idée d'encadrer la plateforme de transport #Montréal #Métropole http://dlvr.it/BsFfbD	objective
395	Police municipale : Robert Ménard dresse ses "cow-boys" contre l'État - Journal La Marseillaise http://fb.me/7DyepM5aj	objective
396	Vous n’avez pas percuté, @imialah, que @racheldw9 pense la même chose de toutes les religions ? Comment serait ce du racisme ? Réfléchissez	negative
397	Les condoléances vont à Erdogan, c'est á ne pas y croire. Il est complice de Daesh et Jabbat al Nusra depuis le début. Salaud.	negative
398	Et Erdogan est venu en meeting à Strasbourg ? Mais cela va aller jusqu'où la honte ? Rien à dire au gouvernement... http://fb.me/3W9HUGYTx	negative
399	Erdogan qui n'attaquait pas Daesh et passait son tps à s'en prendre aux kurdes. Voilà ce qui se passe quand on joue avec daesh	negative
400	Je ne serai pas un premier ministre pot de fleur. Sauf devant De Wever, Jambon, Francken, Homans, Linkebeek ou Erdogan.	negative
401	Turquie: 95 morts à Ankara dans l'attentat le plus meurtrier de l'histoire du pays ///(((((((( boff))))) de la faute a erdogan ce faux cul!	negative
402	Attentat Ankara : Erdogan pointe déjà le PKK et le DHKP-C avant toute enquête. Le sachant anti-kurde, ne serait-ce pas plutôt lui l'auteur?	negative
403	Y a des turcs ils insultent de tous les noms Erdogan pour l'attentat à Ankara, mais ne disent pas un mot au PKK qui a encore tué 2 soldats	negative
404	Visite d’Erdogan à Bruxelles: le malaise en coulisse fait le buzz (video) http://www.lesoir.be/1013413/article/culture/medias-tele/2015-10-11/visite-d-erdogan-bruxelles-malaise-en-coulisse-fait-buzz-video	negative
405	Visite d’Erdogan à Bruxelles: le malaise en coulisse fait le buzz SURTOUT, NE PAS CONTRARIER UN VISITEUR DE MARQUE ! http://www.lesoir.be/1013413/article/culture/medias-tele/2015-10-11/visite-d-erdogan-bruxelles-malaise-en-coulisse-fait-buzz-video	negative
406	En Turquie, le président Erdogan accusé au lendemain de l'attentat d'Ankara | i24news - Voir plus loin (i24news)	objective
407	@BFMTV ERDOGAN et l'AKP n'ont pas besoin de tué pour étre au pouvoir ils le sont depuis 13 ans avec la volonté des TURQUES.ERDOGAN à était	negative
408	"À l’inverse de nos élites, Bachar el-Assad ne saurait être accusé d’avoir bradé son pays à des puiss étrangères" http://www.bvoltaire.fr/ronaldzonca/erdogan-eclaire-syrie-dune-flamme-bleue,211572	objective
409	L'attentat, perpétré samedi dans la capitale turque, n'a toujours pas été revendiqué. La piste djihadiste est ... http://bit.ly/1jqpm80	objective
410	Pour moi la Turquie laïque de mustapha kemal n existe plus, je ne vois que la Turquie islamiste d Erdogan	negative
411	Erdogan c'est le pire dirigeant du monde ainsi le plus barbare	negative
412	Reportage à #Ankara : “Les policiers ont attaqué ceux qui tentaient d’aider les blessés.” http://www.mediapart.fr/journal/international/121015/apres-lattentat-dankara-nous-noublierons-pas?onglet=full #Erdogan #Turquie	objective
